venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Netherlands eScience Center,"Science Park 402, 1098 XH Amsterdam",NA,52.3566292,4.9568662,"28th of May, 2024",9:30 - 17:00 CEST,2024-05-27T22:00:00Z,2024-05-27T22:00:00Z,"Olga Lyashevska, Ou Ku, Sven van der burg",,ds,ds-git,Collaborative version control with git and GitHub,2024-05-28-ds-git,NA
